source_id,source_document,source_sha256_prefix,extraction_run,table_id,category,page,row_type,serial,geography_name,religion,value,row_total
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,25,TELANGANA,sikh,69,2063
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,25,TELANGANA,christian,216,2063
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,25,TELANGANA,others,41,2063
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,26,TRIPURA,hindu,396,513
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,26,TRIPURA,muslim,62,513
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,26,TRIPURA,sikh,0,513
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,26,TRIPURA,christian,46,513
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,26,TRIPURA,others,9,513
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,27,UTTAR PRADESH,hindu,22020,28660
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,27,UTTAR PRADESH,muslim,6311,28660
ncrb-prison,sources/ncrb-prison/psi-2018.pdf,7658b44cc01ba9da,ncrb-prison-extract-v2.0.0-2018-20260529T175118Z,2.10C,convicts,105,state,27,UTTAR PRADESH,sikh,152,28660
