source_id,source_document,source_sha256_prefix,extraction_run,table_id,category,page,row_type,serial,geography_name,religion,value,row_total
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,17,MIZORAM,christian,518,530
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,17,MIZORAM,others,2,530
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,18,NAGALAND,hindu,23,141
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,18,NAGALAND,muslim,18,141
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,18,NAGALAND,sikh,0,141
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,18,NAGALAND,christian,100,141
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,18,NAGALAND,others,0,141
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,19,ODISHA,hindu,2643,2878
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,19,ODISHA,muslim,78,2878
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,19,ODISHA,sikh,1,2878
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,19,ODISHA,christian,143,2878
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,19,ODISHA,others,13,2878
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,20,PUNJAB,hindu,1859,6543
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,20,PUNJAB,muslim,365,6543
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,20,PUNJAB,sikh,3860,6543
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,20,PUNJAB,christian,254,6543
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,20,PUNJAB,others,205,6543
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,21,RAJASTHAN,hindu,4079,5377
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,21,RAJASTHAN,muslim,1019,5377
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,21,RAJASTHAN,sikh,183,5377
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,21,RAJASTHAN,christian,28,5377
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,21,RAJASTHAN,others,68,5377
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,22,SIKKIM,hindu,73,119
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,22,SIKKIM,muslim,0,119
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,22,SIKKIM,sikh,0,119
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,22,SIKKIM,christian,24,119
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,22,SIKKIM,others,22,119
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,23,TAMIL NADU,hindu,3815,5101
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,23,TAMIL NADU,muslim,754,5101
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,23,TAMIL NADU,sikh,0,5101
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,23,TAMIL NADU,christian,530,5101
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,23,TAMIL NADU,others,2,5101
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,24,TELANGANA,hindu,1426,2102
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,24,TELANGANA,muslim,591,2102
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,24,TELANGANA,sikh,13,2102
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,24,TELANGANA,christian,70,2102
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,24,TELANGANA,others,2,2102
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,25,TRIPURA,hindu,356,453
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,25,TRIPURA,muslim,55,453
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,25,TRIPURA,sikh,0,453
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,25,TRIPURA,christian,33,453
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,25,TRIPURA,others,9,453
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,26,UTTAR PRADESH,hindu,20063,27209
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,26,UTTAR PRADESH,muslim,5881,27209
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,26,UTTAR PRADESH,sikh,642,27209
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,26,UTTAR PRADESH,christian,550,27209
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,26,UTTAR PRADESH,others,73,27209
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,27,UTTARAKHAND,hindu,1441,2136
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,27,UTTARAKHAND,muslim,521,2136
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,27,UTTARAKHAND,sikh,142,2136
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,27,UTTARAKHAND,christian,14,2136
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,27,UTTARAKHAND,others,18,2136
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,28,WEST BENGAL,hindu,2953,4682
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,28,WEST BENGAL,muslim,1635,4682
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,28,WEST BENGAL,sikh,8,4682
ncrb-prison,sources/ncrb-prison/psi-2022.pdf,304b92eb2bf16eae,ncrb-prison-extract-v1.0.0-20260527T230229Z,2.10C,convicts,103,state,28,WEST BENGAL,christian,39,4682
