source_id,source_document,source_sha256_prefix,extraction_run,table,page,religion,metric,value
nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,08c7b5cb1776a2ac,nfhs-delivery-extract-v1.0.0-20260529T102635Z,8.8,323,hindu,institutional_delivery_pct,32.9
nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,08c7b5cb1776a2ac,nfhs-delivery-extract-v1.0.0-20260529T102635Z,8.8,323,muslim,institutional_delivery_pct,31.5
nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,08c7b5cb1776a2ac,nfhs-delivery-extract-v1.0.0-20260529T102635Z,8.8,323,christian,institutional_delivery_pct,54.4
nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,08c7b5cb1776a2ac,nfhs-delivery-extract-v1.0.0-20260529T102635Z,8.8,323,sikh,institutional_delivery_pct,47.0
nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,08c7b5cb1776a2ac,nfhs-delivery-extract-v1.0.0-20260529T102635Z,8.8,323,buddhist,institutional_delivery_pct,55.2
