metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
stunting-u5,national,IN,2020,muslim,36.8,children_under_5_with_valid_HFA,32788,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,hindu,35.5,children_under_5_with_valid_HFA,159545,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,christian,31.3,children_under_5_with_valid_HFA,4358,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,sikh,23.6,children_under_5_with_valid_HFA,2446,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,buddhist,35.4,children_under_5_with_valid_HFA,1010,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,jain,28.5,children_under_5_with_valid_HFA,283,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
stunting-u5,national,IN,2020,all,35.47,children_under_5_with_valid_HFA,200430,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-stunting-u5-v1.0.0-20260530T153325Z,"NFHS-5 (2019-21) Table 10.1, Nutritional status of children: % below -2 SD height-for-age (WHO Child Growth Standards). All-India value is the sample-size-weighted average of the 6 religion rows; this reproduces the published NFHS-5 national stunting rate of 35.5%.",false
