metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
prison-rate-per-100k,national,IN,2022,muslim,63.26,"population_per_100k (count=108968, pop=172245158)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260529T030439Z,"Cross-source: NCRB PSI 2022 prisoner counts (STATES+UTs subtotals across all 4 categories: convicts + undertrials + detenues + other prisoners) divided by Census 2011 national religious population times 100,000. NCRB 'others' bucket (Buddhist/Jain/Parsi/not-stated) omitted — no clean population denominator. Caveat: Maharashtra did not report religion for ~33k undertrials/detenues; the religion-reported numerator excludes those, so rates are mildly understated.",false
prison-rate-per-100k,national,IN,2022,hindu,39.79,"population_per_100k (count=384522, pop=966257353)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260529T030439Z,"Cross-source: NCRB PSI 2022 prisoner counts (STATES+UTs subtotals across all 4 categories: convicts + undertrials + detenues + other prisoners) divided by Census 2011 national religious population times 100,000. NCRB 'others' bucket (Buddhist/Jain/Parsi/not-stated) omitted — no clean population denominator. Caveat: Maharashtra did not report religion for ~33k undertrials/detenues; the religion-reported numerator excludes those, so rates are mildly understated.",false
prison-rate-per-100k,national,IN,2022,christian,56.49,"population_per_100k (count=15715, pop=27819588)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260529T030439Z,"Cross-source: NCRB PSI 2022 prisoner counts (STATES+UTs subtotals across all 4 categories: convicts + undertrials + detenues + other prisoners) divided by Census 2011 national religious population times 100,000. NCRB 'others' bucket (Buddhist/Jain/Parsi/not-stated) omitted — no clean population denominator. Caveat: Maharashtra did not report religion for ~33k undertrials/detenues; the religion-reported numerator excludes those, so rates are mildly understated.",false
prison-rate-per-100k,national,IN,2022,sikh,124.54,"population_per_100k (count=25945, pop=20833116)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260529T030439Z,"Cross-source: NCRB PSI 2022 prisoner counts (STATES+UTs subtotals across all 4 categories: convicts + undertrials + detenues + other prisoners) divided by Census 2011 national religious population times 100,000. NCRB 'others' bucket (Buddhist/Jain/Parsi/not-stated) omitted — no clean population denominator. Caveat: Maharashtra did not report religion for ~33k undertrials/detenues; the religion-reported numerator excludes those, so rates are mildly understated.",false
prison-rate-per-100k,national,IN,2022,all,44.61,"population_per_100k (count=540148, pop=1210854977)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260529T030439Z,"Cross-source: NCRB PSI 2022 prisoner counts (STATES+UTs subtotals across all 4 categories: convicts + undertrials + detenues + other prisoners) divided by Census 2011 national religious population times 100,000. NCRB 'others' bucket (Buddhist/Jain/Parsi/not-stated) omitted — no clean population denominator. Caveat: Maharashtra did not report religion for ~33k undertrials/detenues; the religion-reported numerator excludes those, so rates are mildly understated.",false
