metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
govt-salaried-share,national,IN,2023,muslim,all,all,2.8,all_workers_usual_status_ps_ss,1235,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,hindu,all,all,5.0,all_workers_usual_status_ps_ss,9365,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,christian,all,all,9.0,all_workers_usual_status_ps_ss,2142,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,sikh,all,all,5.6,all_workers_usual_status_ps_ss,226,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,jain,all,all,5.2,all_workers_usual_status_ps_ss,19,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,buddhist,all,all,11.6,all_workers_usual_status_ps_ss,349,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,other,all,all,6.4,all_workers_usual_status_ps_ss,211,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
govt-salaried-share,national,IN,2023,all,all,all,4.9,all_workers_usual_status_ps_ss,13547,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-govt-salaried-share-v1.0.0,"Computed from PLFS 2023-24 unit-level microdata (person file, usual status ps+ss, age 15+, weighted): of all workers, the share in a GOVERNMENT regular-salaried job, i.e. classifying status 31 with Principal/Subsidiary Enterprise Type Code (b5pt1q9/b5pt2q8) in {5 Government/Local body, 6 Public Sector Enterprise}. Private salaried = the salaried-share card's figure minus this. The Muslim x government cell is a minority of a minority of a minority, so national only; no by-state or trend. Reference period Jul 2023 - Jun 2024.",false
